socialHeadline,headline,urlAlias,updatedDate
"""No reason for Beijing to send troops to Hong Kong: former justice secretary""","""No reason for Beijing to send troops to Hong Kong to deal with protests, says former justice secretary Elsie Leung""",https://scmp.com/print/news/hong-kong/politics/article/3023301/no-reason-beijing-send-troops-hong-kong-deal-protests-says,18/08/2019 15:20
"""Trump and Trudeau discuss China’s ‘wrongful detention’ of Canadians""","""Donald Trump discusses China’s ‘wrongful detention’ of two Canadians with Justin Trudeau""",https://scmp.com/print/news/china/diplomacy/article/3023300/donald-trump-discusses-chinas-wrongful-detention-two-canadians,18/08/2019 15:18
"""As it happened: 1.7 million people attend Hong Kong anti-government rally, organisers say""","""As it happened: Estimated 1.7 million people attend peaceful Hong Kong anti-government rally""",https://scmp.com/print/news/hong-kong/politics/article/3022772/anti-government-protesters-hong-kong-flock-victoria-park,18/08/2019 17:50
"""China’s armed police drill near Hong Kong as protests enter 11th week""","""Chinese armed police stage another riot drill across Hong Kong border as protests enter 11th week""",https://scmp.com/print/news/china/diplomacy/article/3023287/chinese-armed-police-stage-another-riot-drill-across-hong-kong,18/08/2019 06:01
"""Several refused entry to Hong Kong as groups of men cross border, source says""","""Several intercepted and refused entry to Hong Kong through border points as groups of men arrive from mainland China, government source says""",https://scmp.com/print/news/hong-kong/politics/article/3023257/several-intercepted-and-refused-entry-hong-kong-through,18/08/2019 10:54
"""Hong Kong activists and Beijing supporters in rival London protests""","""Hong Kong activists and Beijing supporters stage rival protests in London""",https://scmp.com/print/news/world/europe/article/3023276/will-boris-surrender-china-hong-kong-activists-and-beijing,18/08/2019 01:27
"""Hong Kong’s top accounting firms added to mainland media’s protest hit list""","""Hong Kong’s top accounting firms added to mainland Chinese media’s protest hit list""",https://scmp.com/print/news/hong-kong/politics/article/3023269/hong-kongs-top-accounting-firms-added-mainland-chinese,18/08/2019 16:52
"""Hong Kong breathes sigh of relief as Saturday passes without tear gas""","""Hong Kong breathes sigh of relief as Saturday night passes with no tear gas fired as anti-government protesters cause only minor disruption and avoid clashing with police""",https://scmp.com/print/news/hong-kong/politics/article/3023263/hong-kong-breathes-sigh-relief-saturday-night-passes-no,18/08/2019 01:26
"""Travellers unfazed by tight security despite long queues at Hong Kong airport""","""Hong Kong protests: travellers unfazed despite long queues as security is tightened at Hong Kong International Airport after earlier chaos""",https://scmp.com/print/news/hong-kong/transport/article/3023260/hong-kong-protests-travellers-unfazed-despite-long-lines,17/08/2019 17:27
"""Tycoons join tens of thousands to support Hong Kong government""","""Tycoons join tens of thousands to support Hong Kong government  over handling of protest crisis""",https://scmp.com/print/news/hong-kong/politics/article/3023258/tycoons-join-tens-thousands-support-hong-kong-government,17/08/2019 16:02
"""As it happened: Hong Kong protesters in Mong Kok cat-and-mouse game with police""","""As it happened: how Hong Kong protesters scattered across Mong Kok in a cat-and-mouse game with police""",https://scmp.com/print/news/hong-kong/politics/article/3023194/all-eyes-hung-hom-march-hong-kong-kicks-11th-week-protests,17/08/2019 12:52
"""More than 22,000 march in teachers’ rally, organisers say""","""More than 22,000 march in teachers’ rally supporting Hong Kong’s young protesters, organisers say""",https://scmp.com/print/news/hong-kong/politics/article/3023231/thousands-teachers-black-brave-heavy-rain-launch-rally,17/08/2019 15:53
"""Fear grips international students as tensions run high over Hong Kong protests""","""Fear grips Hong Kong’s international students enjoying summer break at home as tensions run high over anti-government protests""",https://scmp.com/print/news/hong-kong/education/article/3023174/fear-grips-hong-kongs-international-students-enjoying,20/08/2019 07:05
"""No tear gas, only incense: a Wong Tai Sin before protest violence""","""No tear gas, only incense: a Wong Tai Sin before Hong Kong’s protest violence""",https://scmp.com/print/news/hong-kong/politics/article/3023169/no-tear-gas-only-incense-wong-tai-sin-hong-kongs-protest,17/08/2019 03:04
"""Animal exposure to tear gas during Hong Kong protests triggers plea for calm""","""Pet exposure to tear gas during Hong Kong protests leads animal rights groups to demand restraint from police and demonstrators""",https://scmp.com/print/news/hong-kong/health-environment/article/3023170/pet-exposure-tear-gas-during-hong-kong-protests,17/08/2019 01:00
"""Port in a storm: the emigrating Hongkongers seeking stability elsewhere""","""Emigrating Hongkongers seek stability elsewhere, heading to Australia, Canada, Singapore""",https://scmp.com/print/news/hong-kong/politics/article/3023166/port-storm-emigrating-hongkongers-seek-stability-elsewhere,17/08/2019 00:43
"""Death threats issued to student leaders for supporting Hong Kong protesters""","""Hong Kong protests: student leaders say they were victims of death threats for supporting demonstrators""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3023209/hong-kong-protests-student-leaders-say-they-were,16/08/2019 19:21
"""Thousands of students at rally in Central ahead of weekend of protests""","""Thousands of students turn out for protest rally in Central as Hong Kong gears up for weekend of demonstrations""",https://scmp.com/print/news/hong-kong/politics/article/3023207/thousands-students-turn-out-protest-rally-central-hong-kong,17/08/2019 02:42
"""Fake news? Claims of pro-democracy figures fleeing over military crackdown fears""","""Call for caution over fake news, as online claims emerge of pro-democracy figures leaving Hong Kong due to fears of military crackdown""",https://scmp.com/print/news/hong-kong/politics/article/3023187/call-caution-over-fake-news-online-claims-emerge-pro,16/08/2019 15:09
"""Hong Kong protests put China’s international media drive to the test""","""Hong Kong protests put Chinese state media’s drive to win over an international audience to the test""",https://scmp.com/print/news/china/diplomacy/article/3023165/hong-kong-protests-put-chinese-state-medias-drive-win-over,17/08/2019 03:19
"""Cathay Pacific CEO resigns in midst of Hong Kong protest controversy""","""Cathay Pacific CEO Rupert Hogg resigns in midst of Hong Kong protest controversy""",https://scmp.com/print/news/hong-kong/transport/article/3023129/rupert-hogg-resigns-ceo-cathay-pacific-airways,16/08/2019 15:34
"""Hong Kong’s economy shrinks worse-than-expected 0.4 per cent""","""Hong Kong’s economy shrinks worse-than-expected 0.4 per cent in second quarter, signalling looming recession as US-China trade war and other headwinds bite""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3023118/hong-kongs-economy-shrinks-worse-expected-04-cent,16/08/2019 15:09
"""Education chief condemns boycott after students say they’ll skip Monday classes""","""Hong Kong education minister deplores boycott after thousands of secondary students say they will heed Demosisto’s calls to skip Monday classes weekly over protest demands""",https://scmp.com/print/news/hong-kong/politics/article/3023097/pro-democracy-group-demosisto-calls-weekly-monday-school,16/08/2019 15:36
"""Daughter of South Korean farmer killed by water cannon warns of dangers""","""Daughter of South Korean farmer who died of injuries from water cannon warns Hong Kong police the weapon is far from non-lethal""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3022998/daughter-south-korean-farmer-who-died-injuries-water,16/08/2019 15:09
"""Youngsters on clean-up job in tear gas protest at railway station""","""Youngsters gather at Hong Kong’s Kwai Fong MTR station with water buckets and towels to clean up marks of tear gas fired during anti-government protests on Sunday""",https://scmp.com/print/news/hong-kong/politics/article/3023084/youngsters-gather-hong-kongs-kwai-fong-mtr-station-water,16/08/2019 15:09
"""Chinese diplomat hits out at Malaysian supporters of Hong Kong protests""","""Malaysian youths supporting Hong Kong protests don’t know ‘right from wrong’, says Chinese diplomat in Malaysia""",https://scmp.com/print/news/asia/southeast-asia/article/3023079/malaysian-youths-supporting-hong-kong-protests-dont-know,16/08/2019 07:28
"""‘The melon of Huangtai’: tycoon Li Ka-shing’s poetic call to restore order""","""Hong Kong tycoon Li Ka-shing invokes poetry in call for end to protests and violence""",https://scmp.com/print/news/hong-kong/politics/article/3023037/melon-huangtai-hong-kong-business-leader-li-ka-shing,17/08/2019 03:17
"""It’s not the economy, stupid: why government goodies won’t cool heat""","""It’s not the economy, stupid: Hong Kong lawmakers and laymen say goodies won’t cool political heat or desire to protest""",https://scmp.com/print/news/hong-kong/politics/article/3023004/its-not-economy-stupid-hong-kong-lawmakers-and-laymen-say,16/08/2019 00:10
"""Blindsided: why does Beijing keep getting Hong Kong wrong?""","""Blindsided: why does Beijing keep getting Hong Kong wrong?""",https://scmp.com/print/news/china/politics/article/3022970/blindsided-why-does-beijing-keep-getting-hong-kong-wrong,21/08/2019 07:22
"""Hong Kong heading for recession despite relief measures, economists warn""","""Hong Kong still heading for recession even with relief measures announced to counter slowdown and turmoil, economists warn""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3023012/hong-kong-still-heading-recession-even-relief,16/08/2019 00:27
"""Chinese-Australian group to rally against Hong Kong protests""","""Chinese-Australian group to rally against Hong Kong protests""",https://scmp.com/print/news/asia/australasia/article/3022977/chinese-australian-group-rally-against-hong-kong-protests,16/08/2019 09:45
"""Hong Kong pro-democracy lawmakers in US to discuss crisis with politicians""","""Hong Kong pro-democracy lawmakers in US to discuss city’s crisis with politicians and business leaders""",https://scmp.com/print/news/hong-kong/politics/article/3023015/hong-kong-pro-democracy-lawmakers-us-discuss-citys-crisis,16/08/2019 08:22
